Name,Gender,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Timothy Ireland,Male,1,18.0,3.3,1.7,1.7,3.3,0.0,0.0,0.0,0.0,1.7,1.7,5.0,1.7,6.7,25.4,1.7,1.7,100.0,0.0,5.0,0.0,0.0,0.0,0.0
Timothy Jones,Male,50,16.6,7.0,4.7,2.7,7.4,0.5,0.5,0.4,0.5,3.3,1.6,2.5,2.9,7.2,40.3,2.9,7.0,41.4,0.0,0.2,0.0,1.1,2.2,50.0
Timothy Kitchen,Male,14,6.1,12.8,4.4,3.9,7.9,1.5,1.5,0.5,0.5,3.4,2.0,4.4,5.9,14.3,41.3,5.4,12.8,42.2,0.5,1.0,50.0,0.5,2.5,20.0
Timothy Laycock,Male,20,17.5,5.5,3.4,1.2,4.5,1.7,0.7,0.0,0.7,2.2,1.0,2.4,2.1,7.0,30.0,1.4,3.8,36.8,0.7,3.4,20.6,0.5,1.4,35.7
Timothy Liesting,Male,80,18.2,12.5,3.5,1.8,5.3,2.5,1.5,0.7,0.5,3.1,2.8,2.6,4.5,11.2,40.2,3.1,6.9,44.9,1.3,4.3,30.2,2.1,3.1,67.7
Timothy Martin,Male,18,7.2,2.9,2.9,1.2,3.8,2.1,0.8,0.4,0.4,4.6,0.8,1.7,0.8,4.6,17.4,0.8,4.6,17.4,0.0,0.0,0.0,1.2,1.2,100.0
Timothy Mccormick,Male,1,10.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
Timothy Molloy-Leigh,Male,13,11.6,8.5,6.5,2.3,8.8,1.3,0.0,0.5,0.5,3.9,3.1,2.6,3.1,5.4,57.4,3.1,5.4,57.4,0.0,0.0,0.0,2.1,3.9,53.8
Timothy Mulhall,Male,94,22.3,7.4,3.9,1.3,5.2,2.4,1.1,0.3,0.5,3.1,2.0,2.3,2.7,7.8,34.6,2.4,6.6,36.4,0.1,1.2,8.3,1.9,3.0,63.3
Timothy Newton,Male,58,14.8,7.1,4.1,2.8,6.9,1.6,0.4,0.8,0.2,3.4,2.6,2.6,2.8,6.9,40.6,2.8,6.5,43.1,0.0,0.4,0.0,1.2,2.4,50.0
Timothy O'Donovan,Male,46,24.3,10.7,5.9,2.3,8.4,1.9,1.2,1.6,0.2,4.0,2.5,2.5,4.6,11.1,41.4,4.4,9.9,44.4,0.2,1.2,16.7,1.4,2.6,53.8
Timothy Parker,Male,39,8.1,5.2,2.2,1.1,3.3,3.0,0.7,0.0,0.0,2.2,1.9,3.3,1.9,5.2,36.5,1.5,4.1,36.6,0.4,1.1,36.4,1.1,1.9,57.9
Timothy Preston,Male,10,7.5,3.6,3.2,0.8,4.0,1.2,0.8,0.0,0.0,0.0,0.0,7.2,0.4,2.4,16.7,0.4,2.4,16.7,0.0,0.0,0.0,2.8,7.2,38.9
Timothy Reeves,Male,48,16.7,7.5,3.8,1.3,4.9,2.7,1.3,0.2,0.0,3.2,1.8,2.3,2.5,7.9,31.6,0.9,2.3,39.1,1.6,5.6,28.6,1.1,1.8,61.1
Timothy Smith,Male,12,33.1,10.6,2.9,1.5,4.4,2.4,1.5,0.0,0.0,2.5,0.0,2.7,4.0,11.2,35.7,3.1,6.7,46.3,0.9,4.5,20.0,1.6,2.4,66.7
Timothy Wade,Male,70,37.8,16.6,3.9,2.0,5.9,3.6,2.7,0.5,0.0,2.7,0.0,2.9,7.2,16.9,42.6,6.5,14.3,45.5,0.7,2.7,25.9,2.9,4.5,64.4
Timothy Wells,Male,27,12.5,9.8,4.8,1.0,5.5,4.1,0.7,0.2,0.7,0.2,2.2,3.1,3.4,9.1,37.4,1.9,5.3,35.8,1.4,3.8,36.8,2.2,2.4,91.7
Timothy Winstanley,Male,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ting Ting Shao,Female,2,29.5,14.2,5.1,0.5,5.6,6.1,0.5,0.0,0.5,2.0,2.5,5.6,7.1,12.7,55.9,7.1,11.7,60.7,0.0,1.0,0.0,0.0,0.5,0.0
Tipper Lauren,Female,1,21.0,8.6,4.3,4.3,8.6,1.4,0.0,0.0,0.0,0.0,0.0,5.7,4.3,11.4,37.7,4.3,11.4,37.7,0.0,0.0,0.0,0.0,0.0,0.0
Tips Siluse,Male,1,21.0,5.7,5.7,4.3,10.0,0.0,0.0,1.4,0.0,1.4,1.4,2.9,2.9,8.6,33.7,2.9,7.1,40.8,0.0,1.4,0.0,0.0,0.0,0.0
Titgyeth Kwajakwan,Male,56,21.2,10.5,3.4,0.8,4.4,2.5,1.3,0.1,0.4,3.0,2.3,4.0,3.8,10.6,35.8,2.5,6.2,40.3,1.3,4.4,29.5,1.4,2.4,58.3
Titus Robinson,Male,26,29.1,17.4,7.9,4.4,12.4,1.5,1.0,2.4,0.8,3.9,6.0,3.1,6.3,14.0,45.0,6.0,12.6,47.6,0.2,1.3,15.4,4.6,6.9,66.7
Tobey Flynn,Male,143,12.9,10.0,4.4,2.6,7.0,1.2,1.2,0.5,0.5,4.9,2.1,2.1,4.4,10.0,44.0,4.2,9.3,45.2,0.2,0.7,28.6,1.2,2.6,46.2
Tobi Skovron,Male,26,9.3,7.7,0.6,1.0,1.9,2.6,1.3,0.0,0.0,4.5,0.0,3.9,3.9,13.5,28.9,2.9,10.3,28.2,0.6,3.5,17.1,0.6,1.6,37.5
Tobi Swinley,Male,151,11.3,3.7,3.7,2.4,6.1,1.3,0.8,0.5,0.3,4.0,1.6,1.6,1.6,4.8,33.3,1.3,4.0,32.5,0.3,0.8,37.5,0.8,1.3,61.5
Tobie Dean,Male,81,15.4,13.4,2.7,1.6,4.1,1.4,0.8,0.0,0.2,1.2,1.6,1.8,4.5,12.1,37.2,2.3,5.3,43.4,2.1,6.8,30.9,1.8,2.1,85.7
Toby Morrison,Male,1,10.0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,6.0,9.0,66.7,6.0,9.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0
Toby Snow,Male,2,2.0,0.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toccara Ross,Female,13,33.6,15.5,4.3,3.3,7.6,2.1,1.2,0.2,0.4,3.6,3.6,2.8,6.4,13.2,48.5,6.2,12.9,48.1,0.2,0.4,50.0,2.6,3.8,68.4
Todd Dalton,Male,35,14.5,7.2,7.9,2.5,10.3,1.0,0.4,1.4,0.4,2.9,1.7,2.9,3.1,9.3,33.3,2.9,8.7,33.3,0.2,0.6,33.3,0.6,1.7,35.3
Todd Goldstein,Male,17,28.2,16.4,5.9,2.8,8.6,1.9,1.7,1.2,0.0,3.6,0.0,2.0,7.0,16.5,42.4,6.3,12.9,48.8,0.7,3.6,19.4,1.5,3.1,48.4
Todd Hodkinson,Male,20,31.4,11.7,3.4,2.7,6.0,0.6,0.8,0.6,0.4,3.3,1.3,2.7,4.6,12.8,35.9,3.8,9.2,41.3,0.8,3.6,22.2,1.5,2.6,57.7
Todd James,Male,19,22.1,9.0,3.8,1.8,5.6,2.9,1.8,0.3,0.4,5.4,2.9,3.7,2.9,10.0,29.0,1.8,4.2,42.9,1.1,5.8,19.0,2.2,3.7,59.5
Todd Kemperman,Male,13,16.2,15.2,5.9,3.3,9.3,0.9,1.3,0.4,0.4,4.4,3.0,2.4,6.3,13.9,45.3,6.1,12.6,48.4,0.2,1.1,18.2,1.5,3.7,40.5
Todd Livingstone,Male,19,12.8,5.2,3.8,2.3,6.1,0.5,1.6,0.7,0.0,5.2,0.0,3.3,2.1,5.9,35.6,2.1,5.9,35.6,0.0,0.0,0.0,0.7,2.1,33.3
Todd Mitchell,Male,156,26.7,12.0,6.7,3.3,10.0,3.3,1.1,0.4,0.3,2.5,2.6,2.7,4.7,11.8,39.8,4.6,10.8,42.6,0.2,1.0,20.0,2.4,4.6,52.2
Todd Smedts,Male,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Todd Spehr,Male,24,13.7,7.0,2.6,1.1,3.7,3.1,0.0,0.0,0.0,2.6,0.0,3.1,2.4,8.3,28.9,1.5,3.9,38.5,0.9,4.4,20.5,1.8,1.8,100.0
Tolyna Baan,Female,160,17.1,6.3,6.0,3.2,9.1,1.9,1.9,0.5,0.4,4.6,1.1,4.4,1.9,6.3,30.2,1.8,6.1,29.5,0.0,0.2,0.0,2.6,5.4,48.1
Tom Abery,Male,18,18.5,6.3,4.5,0.6,5.2,3.4,1.0,0.0,0.3,1.5,1.9,2.6,2.4,4.5,53.3,2.1,3.9,53.8,0.3,0.6,50.0,1.3,2.1,61.9
Tom Allen,Male,13,9.0,7.0,3.0,4.3,7.3,1.0,0.7,0.3,0.0,3.3,0.0,2.7,2.3,7.0,32.9,2.3,7.0,32.9,0.0,0.0,0.0,2.3,4.0,57.5
Tom Barry,Male,59,22.4,8.3,3.3,1.5,4.8,3.6,2.7,0.1,0.3,3.6,2.7,3.2,2.5,8.0,31.2,1.9,5.6,33.9,0.7,2.4,29.2,1.7,2.7,63.0
Tom Bishop,Male,52,5.5,2.7,1.6,0.5,2.2,1.6,0.0,0.0,0.0,1.6,1.6,1.6,1.1,5.5,20.0,0.5,2.2,22.7,0.0,3.3,0.0,1.1,2.2,50.0
Tom Boyle,Male,285,18.3,12.3,5.4,2.6,8.0,1.0,0.7,1.0,0.2,4.8,1.3,1.6,4.6,11.1,41.4,3.1,7.0,44.3,1.5,4.1,36.6,1.5,2.3,65.2
Tom Burns,Male,114,31.9,16.0,4.9,2.4,7.4,2.0,0.8,0.7,0.4,2.0,1.6,2.6,6.1,14.1,43.3,4.6,9.4,48.9,1.6,4.6,34.8,2.1,2.9,72.4
Tom Cairns,Male,77,13.8,8.9,3.3,1.3,4.6,1.1,0.9,0.2,0.2,6.5,3.5,1.7,3.3,12.0,27.5,2.4,7.8,30.8,0.9,4.3,20.9,1.3,2.8,46.4
Tom Carroll,Male,28,11.8,4.8,1.5,0.8,2.3,1.5,0.5,0.0,0.3,2.8,1.8,3.8,1.5,7.9,19.0,0.5,1.5,33.3,1.0,6.4,15.6,0.8,2.0,40.0
Tom Eliopoulos,Male,12,5.8,2.1,3.1,1.0,4.1,1.6,0.0,0.0,0.5,1.0,1.6,4.7,0.5,5.7,8.8,0.5,2.1,23.8,0.0,3.6,0.0,1.0,4.1,24.4
Tom Evans,Male,51,17.0,10.4,5.6,2.3,7.9,1.8,1.4,0.2,0.7,3.4,3.5,3.5,3.7,11.1,33.3,3.2,8.5,37.6,0.5,2.6,19.2,2.5,4.1,61.0
Tom Flack,Male,4,13.0,5.8,2.8,0.5,3.5,4.2,1.2,0.0,0.0,4.6,0.0,5.1,2.3,7.4,31.1,1.2,4.2,28.6,1.2,3.5,34.3,0.0,0.0,0.0
Tom Forbes,Male,8,3.1,1.9,0.0,1.0,1.0,3.9,1.0,0.0,1.0,4.8,1.9,1.9,1.0,9.7,10.3,1.0,5.8,17.2,0.0,3.9,0.0,0.0,0.0,0.0
Tom Forde,Male,154,21.6,5.8,3.5,1.8,5.3,3.3,1.4,0.4,0.1,3.2,1.8,3.6,2.2,5.8,37.9,2.1,5.3,39.6,0.1,0.6,16.7,1.2,2.9,41.4
Tom Fraser,Male,6,6.7,4.5,4.5,3.1,7.6,2.2,0.0,0.9,0.0,1.3,0.0,5.4,2.2,4.5,48.9,2.2,3.6,61.1,0.0,0.9,0.0,0.0,0.0,0.0
Tom Fyson,Male,44,12.8,7.5,2.8,0.9,3.8,1.6,0.9,0.0,0.2,3.8,2.6,2.3,2.3,6.8,33.8,1.6,3.8,42.1,0.9,3.0,30.0,1.6,2.3,69.6
Tom Goodwin,Male,1,8.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0
Tom Hancocks,Male,12,6.1,3.9,1.5,1.0,2.5,3.9,1.5,0.0,0.0,3.9,3.0,5.9,1.0,5.9,16.9,0.5,3.9,12.8,0.5,1.5,33.3,2.0,3.9,51.3
Tom Hayes,Male,6,7.8,15.4,2.7,0.8,3.1,1.9,1.2,0.0,0.0,3.1,2.7,3.1,6.5,14.6,44.5,5.8,9.6,60.4,0.8,5.0,16.0,1.9,3.8,50.0
Tom Hodges,Male,6,7.5,16.0,2.0,2.8,4.8,1.2,1.2,0.8,0.8,5.2,4.0,6.0,6.8,12.8,53.1,6.8,12.8,53.1,0.0,0.0,0.0,2.8,5.2,53.8
Tom Jackson,Male,2,4.0,3.8,0.0,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,3.8,0.0,0.0,3.8,0.0,0.0,0.0,0.0,3.8,7.5,50.7
Tom Kielty,Male,22,22.7,10.7,4.4,1.9,6.1,1.9,0.8,1.3,0.7,4.9,3.2,3.0,4.4,13.6,32.4,4.0,11.2,35.7,0.4,2.4,16.7,1.7,3.2,53.1
Tom Leong,Male,1,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,66.7,12.0,12.0,100.0,0.0,6.0,0.0,0.0,0.0,0.0
Tom Marks,Male,11,8.5,3.2,3.9,2.1,6.0,2.8,1.4,0.0,0.0,3.5,1.8,3.2,1.1,3.5,31.4,1.1,2.8,39.3,0.0,0.7,0.0,1.4,3.2,43.7
Tom Mattmann,Male,4,20.2,7.1,1.5,0.3,1.8,1.5,0.7,0.0,0.0,0.3,0.0,2.2,2.7,7.7,35.1,0.7,1.8,38.9,1.8,5.9,30.5,0.0,0.0,0.0
Tom Mcmaster,Male,5,9.6,0.6,0.6,1.9,2.5,1.3,0.6,0.6,0.6,1.9,0.6,1.9,0.0,3.8,0.0,0.0,3.1,0.0,0.0,0.6,0.0,0.6,1.3,46.2
Tom Michalke,Male,55,12.0,8.8,3.8,1.5,5.3,1.7,2.0,0.2,0.2,1.5,1.7,1.7,3.0,8.5,35.3,1.7,4.0,42.5,1.0,4.5,22.2,1.7,3.2,53.1
Tom Moncrieff,Male,106,25.4,14.3,3.5,0.9,4.5,2.0,1.2,0.1,0.2,1.1,1.9,1.7,5.1,13.7,37.2,2.1,4.8,43.8,2.8,8.9,31.5,1.3,1.9,68.4
Tom Moon,Male,129,20.3,10.3,2.7,1.3,4.0,2.5,1.3,0.0,0.3,2.8,3.3,3.8,3.5,10.8,32.4,3.0,8.0,37.5,0.7,2.8,25.0,2.5,3.5,71.4
Tom Ness,Male,3,2.7,25.6,3.3,3.3,7.8,11.1,0.0,0.0,0.0,3.3,3.3,3.3,7.8,7.8,100.0,7.8,7.8,100.0,0.0,0.0,0.0,11.1,14.4,77.1
Tom O'Brien,Male,27,20.0,10.0,2.8,1.0,3.9,5.7,1.0,0.2,0.2,2.4,2.0,3.6,4.2,9.4,44.7,3.6,7.5,48.0,0.6,2.1,28.6,1.0,1.3,76.9
Tom O'Connor,Male,10,13.5,7.3,5.1,2.4,7.6,0.7,0.2,0.4,0.2,3.3,1.8,1.6,2.7,10.2,26.5,2.0,7.1,28.2,0.7,3.1,22.6,1.3,2.2,59.1
Tom Parkinson,Male,49,15.8,14.8,5.9,2.8,8.7,1.3,0.6,0.6,0.4,4.4,2.3,1.5,5.9,10.6,55.7,4.6,7.0,65.7,1.3,3.8,34.2,1.7,2.7,63.0
Tom Rossetti,Male,41,10.9,9.9,3.0,1.4,4.4,2.2,1.4,0.3,0.0,2.2,0.0,2.8,3.9,11.3,34.5,2.8,7.4,37.8,0.8,3.9,20.5,2.2,3.0,73.3
Tom Sapountsis,Male,24,31.2,6.0,3.0,0.6,3.6,3.1,1.6,0.0,0.2,1.9,1.9,1.5,2.1,7.3,28.8,0.8,2.8,28.6,1.3,4.5,28.9,0.6,0.9,66.7
Tom Saunders,Male,42,17.8,7.6,3.4,1.3,4.9,2.4,2.4,0.3,0.0,3.9,0.0,5.2,2.7,9.1,29.7,2.2,7.1,31.0,0.5,2.0,25.0,1.7,2.4,70.8
Tom Skocic,Male,1,5.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Stiglich,Male,1,0.0,,inf,,inf,,,,,,inf,,,,,,,,,,,,inf,
Tom Symes,Male,9,3.8,1.6,0.8,2.4,3.2,1.6,0.0,0.0,0.0,0.8,0.0,2.4,0.8,10.3,7.8,0.8,2.4,33.3,0.0,7.9,0.0,0.0,0.0,0.0
Tom Wallis,Male,20,7.6,9.5,4.3,3.6,7.9,1.2,0.8,0.0,0.0,3.9,3.2,2.4,3.2,7.9,40.5,1.2,3.9,30.8,1.6,3.9,41.0,2.0,3.2,62.5
Tom Watson,Male,5,2.4,7.5,2.5,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,7.5,33.3,0.0,2.5,0.0,2.5,5.0,50.0,0.0,0.0,0.0
Tom Young,Male,16,4.8,6.2,1.3,0.6,1.9,0.6,0.6,0.0,1.3,3.8,3.8,3.1,1.3,11.9,10.9,0.6,2.5,24.0,1.3,10.0,13.0,1.9,3.1,61.3
Tom Zerna,Male,2,23.5,18.5,2.6,1.3,3.8,1.9,0.6,0.0,0.6,3.8,3.8,8.9,5.7,12.8,44.5,1.9,6.4,29.7,3.8,6.4,59.4,3.2,5.1,62.7
Tomas Gall,Male,55,18.0,5.2,3.7,0.5,4.2,3.5,1.2,0.2,0.2,3.3,1.5,3.8,1.0,4.5,22.2,0.7,2.3,30.4,0.5,2.2,22.7,1.5,2.7,55.6
Tommy Cole,Male,8,28.2,6.2,2.6,2.0,4.5,2.6,1.7,0.1,0.2,4.5,4.4,5.1,2.0,5.1,39.2,1.9,4.5,42.2,0.1,0.5,20.0,2.0,3.6,55.6
Tommy Greer,Male,76,35.6,16.8,6.3,3.4,9.6,1.5,1.1,0.7,0.3,2.4,1.7,1.5,6.8,14.3,47.6,5.6,10.9,51.4,1.3,3.5,37.1,2.3,3.4,67.6
Tommy Olden,Male,126,13.4,9.0,4.9,2.7,7.4,1.6,0.9,0.0,0.4,3.1,2.5,1.8,3.4,9.0,37.8,3.4,8.1,42.0,0.2,0.9,22.2,1.8,2.9,62.1
Tommy Walsh,Male,122,35.5,13.7,2.3,1.3,3.5,1.4,1.0,0.1,0.1,1.8,0.7,1.5,5.3,14.6,36.3,3.0,7.8,38.5,2.3,6.8,33.8,1.2,1.8,66.7
Tommy Williams,Male,128,24.1,10.2,3.2,0.7,4.0,3.7,1.4,0.1,0.2,2.5,2.2,2.7,3.5,10.3,34.0,2.0,5.0,40.0,1.5,5.4,27.8,1.5,2.4,62.5
Tomo Owens,Male,18,17.2,9.4,4.2,1.0,5.1,2.3,1.6,0.0,0.5,3.7,4.2,3.3,2.8,8.9,31.5,2.1,5.8,36.2,0.5,3.1,16.1,3.3,4.9,67.3
Tonga Matapule Otutaha,Male,11,8.5,7.4,3.5,1.4,4.9,1.8,0.0,1.1,0.7,3.5,1.8,1.4,2.5,6.0,41.7,1.8,4.2,42.9,0.7,1.8,38.9,1.8,2.5,72.0
Toni Gabelich,Female,15,16.9,9.2,5.5,3.2,8.7,1.1,1.2,2.0,0.0,4.8,0.0,5.3,3.6,10.1,35.6,3.6,10.1,35.6,0.0,0.2,0.0,2.1,4.1,51.2
Toni Gostynski,Female,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toni Watson,Female,23,8.7,4.8,2.8,1.0,3.4,1.0,0.0,0.0,0.0,2.4,1.4,3.4,2.1,5.9,35.6,2.1,5.9,35.6,0.0,0.0,0.0,1.0,1.0,100.0
Tonia Iverson,Female,1,7.0,0.0,4.3,0.0,4.3,4.3,0.0,0.0,0.0,4.3,0.0,4.3,0.0,8.6,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0
Tony Burke,Male,110,28.9,16.7,2.5,2.2,4.7,1.8,0.7,0.4,0.1,3.2,0.6,2.4,7.1,17.9,39.7,6.2,14.5,42.8,0.8,3.3,24.2,2.4,3.6,66.7
Tony Conn,Male,2,0.0,,,,,,,,,,,,,,,,,,,,,,,
Tony Davis,Male,120,29.9,15.2,2.8,1.3,4.1,2.0,1.1,0.1,0.0,2.0,0.2,3.1,6.6,20.9,31.6,4.3,13.0,33.1,2.3,7.8,29.5,2.5,3.9,64.1
Tony Farani,Male,38,6.4,11.7,4.2,2.8,7.0,0.5,0.9,0.5,0.5,8.4,3.8,1.9,4.7,8.4,56.0,4.7,8.4,56.0,0.0,0.5,0.0,2.3,4.2,54.8
Tony Marchese,Male,57,13.8,10.7,4.6,1.3,5.7,3.0,2.0,0.2,0.4,3.9,2.2,2.8,3.9,10.7,36.4,2.6,6.5,40.0,1.1,4.1,26.8,1.5,2.4,62.5
Tony Wang,Male,3,1.7,0.0,5.3,0.0,5.3,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0
Tor Ulla,Male,14,7.4,7.7,4.9,1.2,6.1,0.8,0.0,0.4,0.4,1.2,2.4,2.4,2.4,5.3,45.3,2.4,3.6,66.7,0.0,1.6,0.0,2.4,4.5,53.3
Torben Mcfarlane,Male,46,12.6,11.9,2.1,1.2,3.3,1.9,0.7,0.2,0.0,1.7,2.1,1.4,4.0,12.6,31.7,1.9,5.7,33.3,2.1,6.7,31.3,1.7,2.1,81.0
Tori Chandler,Female,7,29.0,10.0,3.0,1.8,4.8,3.2,3.0,0.3,0.4,2.5,3.5,3.4,3.8,11.5,33.0,3.2,8.0,40.0,0.6,3.5,17.1,1.8,3.5,51.4
Tori Jackson,Female,35,25.5,12.0,4.6,3.9,8.5,1.8,2.0,0.4,0.5,2.2,4.1,2.4,4.1,9.8,41.8,3.9,8.0,48.8,0.4,1.8,22.2,3.3,5.3,62.3
Tori Kalos,Female,15,15.3,9.0,3.9,2.2,6.1,1.0,1.4,0.6,0.2,6.7,2.4,5.3,1.8,8.0,22.5,1.8,7.6,23.7,0.0,0.6,0.0,2.7,4.5,60.0
Torie Elton,Female,38,19.6,4.4,2.8,0.8,3.5,2.4,1.7,0.2,0.2,3.7,0.6,2.9,1.7,5.5,30.9,1.7,4.9,34.7,0.2,0.5,40.0,0.3,0.5,60.0
Torin Szabo,Male,112,12.1,5.2,2.7,0.7,3.5,2.0,1.2,0.0,0.2,3.7,3.5,3.0,1.5,6.9,21.7,1.0,3.5,28.6,0.5,3.5,14.3,1.5,3.0,50.0
Torr Woodhouse,Male,19,14.4,10.2,3.5,2.9,6.5,2.1,0.6,0.4,0.8,2.5,2.1,1.9,4.2,8.5,49.4,4.2,8.5,49.4,0.0,0.0,0.0,1.9,3.1,61.3
Trace Cureton,Male,25,33.1,18.7,6.5,1.4,7.9,3.5,0.9,0.2,0.5,2.5,2.9,2.4,7.3,17.2,42.4,5.7,12.5,45.6,1.6,4.7,34.0,2.4,3.5,68.6
Tracey Febey,Female,64,22.6,6.0,4.5,1.9,6.4,2.0,1.6,0.1,0.0,3.1,0.0,2.8,2.7,8.9,30.3,2.0,6.6,30.3,0.7,2.4,29.2,1.3,2.4,54.2
Tracey Sherlock,Female,220,23.2,6.2,2.7,1.7,4.5,1.6,1.4,0.1,0.3,2.3,1.8,2.2,2.3,6.7,34.3,1.8,4.7,38.3,0.5,2.1,23.8,1.0,1.7,58.8
Tracey Taylor,Female,136,22.3,11.8,3.8,2.4,6.2,1.5,1.7,0.4,0.0,2.6,0.1,3.4,5.5,17.5,31.4,3.9,12.4,31.5,1.5,5.2,28.8,1.3,1.9,68.4
Tracie Kaye,Female,52,23.7,6.8,3.7,1.9,5.4,2.8,2.4,0.8,0.1,2.0,0.5,2.7,2.7,9.1,29.7,2.2,7.0,31.4,0.5,2.2,22.7,1.0,1.6,62.5
Tracy Curran,Female,108,24.7,9.8,5.3,4.3,9.6,1.3,2.7,0.4,0.0,2.9,0.0,3.3,3.6,10.1,35.6,3.6,9.5,37.9,0.1,0.5,20.0,2.6,5.0,52.0
Tracy Tuesley,Female,185,27.8,11.0,6.5,3.1,9.6,1.4,1.8,0.9,0.2,2.7,1.0,2.3,4.7,11.4,41.2,4.7,11.1,42.3,0.0,0.3,0.0,1.6,2.8,57.1
Tranter Verey,Male,56,19.3,5.0,3.0,1.9,4.8,2.3,1.7,0.2,0.0,2.6,0.0,2.5,1.9,6.2,30.6,1.7,5.3,32.1,0.2,0.9,22.2,1.2,1.9,63.2
Trav Moore,Male,113,19.1,9.6,3.1,2.2,5.3,2.7,1.9,0.5,0.0,3.5,0.0,2.7,3.9,12.7,30.7,2.8,9.0,31.1,0.9,3.8,23.7,2.0,3.5,57.1
Travis Banko,Male,20,44.7,16.9,2.6,1.1,3.8,3.1,1.6,0.1,0.0,1.9,0.0,4.9,7.0,16.8,41.7,6.1,13.8,44.2,0.9,3.1,29.0,3.8,5.2,73.1
Travis Bryar,Male,11,16.6,6.9,1.6,1.1,2.7,1.8,1.8,0.0,0.0,2.7,0.0,4.0,2.0,6.3,31.7,1.8,4.9,36.7,0.2,1.3,15.4,2.7,4.3,62.8
Travis Burns,Male,5,1.2,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,20.0,25.0
Travis Cartwright,Male,7,11.9,2.3,0.8,0.0,0.8,1.0,0.3,0.0,0.0,2.8,0.0,1.5,1.5,5.0,30.0,0.8,2.8,28.6,0.8,2.3,34.8,0.0,0.0,0.0
Travis Collins,Male,35,21.6,9.2,2.9,1.0,4.0,2.1,0.7,0.1,0.0,2.1,0.0,3.3,3.5,12.6,27.8,2.4,8.1,29.6,1.1,4.6,23.9,1.2,2.2,54.5
Travis Dale,Male,48,13.7,10.3,3.5,1.5,5.0,1.8,0.7,0.2,0.4,1.5,3.3,2.6,3.3,11.2,29.5,2.2,6.6,33.3,1.1,4.6,23.9,2.4,4.2,57.1
Travis Graham,Male,21,26.0,11.0,4.4,2.8,7.2,1.8,1.6,2.0,0.0,5.0,0.0,2.1,4.6,9.9,46.5,4.6,9.7,47.4,0.0,0.2,0.0,1.7,3.6,47.2
Travis Heal,Male,6,35.5,11.0,4.1,0.2,4.2,3.0,0.7,0.2,0.0,3.2,0.0,3.0,5.7,16.1,35.4,3.4,9.3,36.6,2.4,6.8,35.3,1.9,2.1,90.5
Travis James,Male,1,10.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0
Travis Julien,Male,6,25.0,11.6,6.8,1.2,8.0,4.4,0.8,2.4,1.2,5.2,4.0,2.0,4.8,9.6,50.0,4.4,9.2,47.8,0.4,0.4,100.0,1.6,3.2,50.0
Travis Maher,Male,102,21.4,11.9,2.2,0.6,2.8,2.0,1.1,0.1,0.3,2.0,1.1,2.5,3.9,11.8,33.1,1.4,3.8,36.8,2.7,8.0,33.8,1.4,2.2,63.6
